,algorithm,run_id,Race,Count,Selection_rate,Accuracy,TPR,TNR,FPR,FNR
113,Unmitigated-LR,4,O,30,0.43333333333333335,0.9333333333333333,0.8666666666666667,1.0,0.0,0.13333333333333333
140,Unmitigated-LR,5,B,8,0.375,1.0,1.0,1.0,0.0,0.0
141,Unmitigated-LR,5,O,28,0.5,1.0,1.0,1.0,0.0,0.0
168,Unmitigated-LR,6,B,9,0.1111111111111111,1.0,1.0,1.0,0.0,0.0
169,Unmitigated-LR,6,O,27,0.6296296296296297,0.8888888888888888,0.9375,0.8181818181818182,0.18181818181818182,0.0625
196,Unmitigated-LR,7,B,10,0.4,1.0,1.0,1.0,0.0,0.0
197,Unmitigated-LR,7,O,26,0.5384615384615384,0.9615384615384616,1.0,0.9230769230769231,0.07692307692307693,0.0
224,Unmitigated-LR,8,B,7,0.14285714285714285,1.0,1.0,1.0,0.0,0.0
225,Unmitigated-LR,8,O,29,0.5862068965517241,0.9655172413793104,1.0,0.9230769230769231,0.07692307692307693,0.0
252,Unmitigated-LR,9,B,9,0.3333333333333333,1.0,1.0,1.0,0.0,0.0
253,Unmitigated-LR,9,O,27,0.5185185185185185,1.0,1.0,1.0,0.0,0.0
